filepath,breed
stanford_dogs/n02098413-Lhasa/n02098413_4316.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_1492.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_17946.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_2911.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_5476.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_18307.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_4531.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_49.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_6535.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_387.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_2400.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_611.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_13083.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_4141.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_8297.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_1268.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_20614.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_8273.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_3033.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_10144.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_8151.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_17895.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_14191.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_2908.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_1552.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_5806.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_6837.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_1522.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_342.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_2639.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_18706.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_1693.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_3411.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_11048.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_178.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_2536.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_10966.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_8001.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_7571.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_17364.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_8397.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_18548.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_19649.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_20499.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_2490.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_6162.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_15855.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_1702.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_575.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_3095.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_2851.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_3285.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_20830.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_7358.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_6039.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_8734.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_5474.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_3899.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_624.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_16861.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_6354.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_20034.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_4651.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_14565.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_18647.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_3428.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_16322.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_18317.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_631.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_2308.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_20774.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_3741.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_1355.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_7389.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_5658.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_20304.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_2700.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_4100.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_2620.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_20356.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_1718.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_161.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_8468.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_9810.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_20398.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_3798.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_6923.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_13405.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_1454.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_20657.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_1668.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_14264.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_751.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_14953.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_12198.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_643.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_7916.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_8685.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_9008.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_13638.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_7267.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_9259.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_7910.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_6348.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_1137.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_21411.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_7286.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_9550.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_2582.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_11385.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_14608.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_1396.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_1471.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_8379.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_10285.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_7441.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_5360.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_11519.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_8771.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_1457.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_9304.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_14785.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_7979.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_21040.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_18663.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_5409.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_3470.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_5382.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_6113.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_8575.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_2584.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_4592.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_1279.jpg,Lhasa
stanford_dogs/n02098413-Lhasa/n02098413_2441.jpg,Lhasa
stanford_dogs/n02111277-Newfoundland/n02111277_326.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_766.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_4292.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_13537.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_5898.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_9301.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_6229.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_2272.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_5932.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_5183.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_11106.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_14577.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_2160.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_3741.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_2731.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_4218.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_7697.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_2885.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_12381.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_289.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_3560.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_3653.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_3067.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_2456.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_3910.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_413.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_7010.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_6337.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_4869.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_3990.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_120.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_4744.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_7062.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_3165.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_14422.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_12623.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_1540.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_7130.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_1572.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_7377.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_3150.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_2261.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_5249.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_6616.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_3297.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_5928.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_5369.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_1023.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_3634.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_4854.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_4263.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_7060.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_7225.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_6483.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_612.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_6885.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_6672.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_3034.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_12022.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_2807.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_14330.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_6838.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_1910.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_341.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_1298.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_1179.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_14601.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_2769.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_3827.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_6211.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_6971.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_470.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_2255.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_3056.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_13728.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_176.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_6662.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_5649.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_7851.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_8930.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_13070.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_2135.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_6402.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_182.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_8856.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_7395.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_392.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_6773.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_6353.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_1177.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_160.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_2705.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_3456.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_10573.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_4654.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_1470.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_4710.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_13435.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_4881.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_4872.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_6891.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_3454.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_3400.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_11806.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_3907.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_10769.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_10578.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_1696.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_1029.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_1818.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_399.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_2066.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_2451.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_6410.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_2865.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_12042.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_5955.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_7285.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_5292.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_421.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_14689.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_5964.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_2540.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_5956.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_1018.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_2636.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_8579.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_6096.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_6577.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_6017.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_3713.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_6143.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_1288.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_1008.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_5765.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_5845.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_2866.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_3206.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_3254.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_371.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_7105.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_4317.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_3092.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_4924.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_357.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_3153.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_4369.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_1372.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_13670.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_2823.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_3896.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_5094.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_110.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_2822.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_2396.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_1295.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_2038.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_3470.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_4404.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_2405.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_5145.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_10333.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_1628.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_5168.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_6471.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_2524.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_3065.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_10237.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_6679.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_1964.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_7088.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_5577.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_11530.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_11934.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_6063.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_3504.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_1193.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_5879.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_562.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_3951.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_2411.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_6213.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_5789.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_7760.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_2552.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_1394.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_980.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_522.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_6954.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_1040.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_10160.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_13845.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_11433.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_6861.jpg,Newfoundland
stanford_dogs/n02111277-Newfoundland/n02111277_939.jpg,Newfoundland
stanford_dogs/n02091134-whippet/n02091134_6616.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_12476.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_145.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_15938.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_10545.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_738.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_13356.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_9398.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_39.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_19129.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_17788.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_18403.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_12827.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_15360.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_13376.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_3562.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_4470.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_7862.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_7232.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_4197.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_18140.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_9740.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_1425.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_16201.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_18069.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_13743.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_17638.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_7145.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_15846.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_12537.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_12017.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_17394.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_12341.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_10521.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_5047.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_16062.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_16109.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_12023.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_9433.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_2664.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_17108.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_10690.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_4784.jpg,whippet
stanford_dogs/n02091134-whippet/n02091134_7736.jpg,whippet
